name,method_name,qiskit_version,date,platform_name,sample_size,seed,optimization_level,metric_name,metric_value
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,11,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,11,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,12,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,12,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,13,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,13,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,14,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,14,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,15,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,15,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,16,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,16,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,17,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,17,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,18,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,18,3,gate count,24
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,19,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,19,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,20,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,20,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,21,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,21,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,22,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,22,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,23,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,23,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,24,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,24,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,25,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,25,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,26,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,26,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,27,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,27,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,28,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,28,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,29,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,29,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,30,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,30,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,31,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,31,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,32,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,32,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,33,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,33,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,34,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,34,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,35,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,35,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,36,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,36,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,37,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,37,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,38,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,38,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,39,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,39,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,40,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,40,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,41,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,41,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,42,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,42,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,43,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,43,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,44,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,44,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,45,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,45,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,46,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,46,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,47,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,47,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,48,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,48,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,49,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,49,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,50,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,50,3,gate count,24
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,51,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,51,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,52,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,52,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,53,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,53,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,54,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,54,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,55,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,55,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,56,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,56,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,57,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,57,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,58,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,58,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,59,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,59,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,60,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,60,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,61,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,61,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,62,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,62,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,63,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,63,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,64,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,64,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,65,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,65,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,66,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,66,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,67,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,67,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,68,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,68,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,69,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,69,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,70,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,70,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,71,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,71,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,72,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,72,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,73,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,73,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,74,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,74,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,75,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,75,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,76,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,76,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,77,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,77,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,78,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,78,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,79,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,79,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,80,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,80,3,gate count,24
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,81,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,81,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,82,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,82,3,gate count,24
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,83,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,83,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,84,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,84,3,gate count,25
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,85,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,85,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,86,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,86,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,87,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,87,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,88,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,88,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,89,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,89,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,90,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,90,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,91,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,91,3,gate count,24
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,92,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,92,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,93,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,93,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,94,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,94,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,95,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,95,3,gate count,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,96,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,96,3,gate count,22
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,97,3,circuit depth,12
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,97,3,gate count,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,98,3,circuit depth,11
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,98,3,gate count,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,99,3,circuit depth,15
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,99,3,gate count,26
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,,,circuit depth - ave,12.92
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,,,circuit depth - stdev,2.013
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,,,gate count - ave,20.86
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,ibm_rochester,100,,,gate count - stdev,3.367
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,0,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,0,3,gate count,28
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,1,3,circuit depth,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,1,3,gate count,34
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,2,3,circuit depth,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,2,3,gate count,29
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,3,3,circuit depth,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,3,3,gate count,29
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,4,3,circuit depth,14
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,4,3,gate count,23
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,5,3,circuit depth,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,5,3,gate count,34
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,6,3,circuit depth,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,6,3,gate count,34
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,7,3,circuit depth,16
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,7,3,gate count,27
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,8,3,circuit depth,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,8,3,gate count,29
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,9,3,circuit depth,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,9,3,gate count,34
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,10,3,circuit depth,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,10,3,gate count,28
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,11,3,circuit depth,19
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,11,3,gate count,33
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,12,3,circuit depth,20
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,12,3,gate count,34
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,13,3,circuit depth,17
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,13,3,gate count,28
ex1_226.qasm circuit benchmark,qiskit compilation,0.16.4,2021-02-08,rigetti_16q_aspen,100,14,3,circuit depth,17
