|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
0|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|0|11|15
1|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|1|13|21
2|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|2|13|20
3|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|3|8|12
4|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|4|9|17
5|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|5|10|17
6|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|6|11|15
7|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|7|10|17
8|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|8|11|15
9|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|9|12|21
10|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|10|11|15
11|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|11|9|17
12|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|12|9|13
13|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|13|9|12
14|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|14|10|17
15|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|15|13|22
16|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|16|9|17
17|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|17|10|16
18|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|118|11|17
19|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|19|10|16
20|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|20|11|18
21|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|21|13|20
22|ex1_226.qasm|Qiskit 0.23.3 compilation|2023-03-21|3|ibm_rochester|22|9|17
