|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
0|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|0|27|56
1|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|1|30|55
2|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|2|27|60
3|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|3|32|57
4|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|4|21|47
5|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|5|27|60
6|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|6|27|41
7|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|7|20|46
8|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|8|21|47
9|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|9|21|47
10|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|10|27|56
11|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|11|20|46
12|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|12|21|47
13|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|13|32|57
14|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|14|30|55
15|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|15|26|55
16|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|16|27|60
17|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|17|26|55
18|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|18|27|60
19|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|19|20|46
20|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|20|21|47
21|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|21|26|55
22|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|22|21|47
23|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|23|20|46
24|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|24|30|55
25|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|25|20|46
26|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|26|25|39
27|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|27|27|60
28|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|28|21|47
29|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|29|34|52
30|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|30|21|47
31|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|31|26|55
32|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|32|20|46
33|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|33|25|39
34|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|34|20|46
35|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|35|25|39
36|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|36|27|56
37|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|37|27|56
38|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|38|32|57
39|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|39|27|56
40|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|40|20|46
41|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|41|27|60
42|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|42|25|39
43|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|43|25|39
44|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|44|27|56
45|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|45|32|50
46|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|46|30|55
47|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|47|34|52
48|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|48|30|55
49|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|49|21|47
50|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|50|30|55
51|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|51|27|56
52|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|52|27|41
53|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|53|27|41
54|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|54|27|60
55|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|55|32|50
56|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|56|27|41
57|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|57|21|47
58|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|58|20|46
59|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|59|32|57
60|ex1_226.qasm|Qiskit 0.13.0 compilation|2020-04-09|3|ibm_rochester|60|27|60
