|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
62|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|62|11|17
63|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|63|11|17
64|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|64|16|25
65|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|65|12|19
66|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|66|12|19
67|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|67|15|26
68|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|68|15|25
69|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|69|11|17
70|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|70|16|25
71|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|71|16|25
72|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|72|12|19
73|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|73|11|17
74|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|74|12|19
75|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|75|15|26
76|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|76|11|20
77|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|77|15|25
78|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|78|11|20
79|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|79|11|17
80|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|80|16|24
81|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|81|15|26
82|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|82|16|24
83|ex1_226.qasm|Qiskit 0.14.2 compilation|2020-06-15|3|ibm_rochester|83|11|17
