|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
81|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|381|11|17
82|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|82|9|19
83|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|383|14|22
84|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|84|7|9
85|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|85|14|20
86|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|86|5|9
87|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|87|8|12
88|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|88|12|21
89|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|189|9|13
90|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|90|11|17
91|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|191|8|14
92|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|92|10|14
93|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|93|12|16
94|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|94|9|17
95|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|95|9|13
96|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|96|10|21
97|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|197|11|19
98|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|98|12|21
99|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|rigetti_16q_aspen|99|9|13
