|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
0|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|0|16|23
1|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|1|16|23
2|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|2|11|17
3|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|3|15|23
4|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|4|15|23
5|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|5|12|19
6|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|6|14|22
7|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|7|14|22
8|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|8|11|17
9|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|9|11|17
10|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|10|16|23
11|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|11|15|24
12|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|12|11|20
13|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|13|11|17
14|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|14|11|17
15|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|15|14|22
16|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|16|11|20
17|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|17|12|19
18|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|18|16|22
19|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|19|16|23
20|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|20|15|24
21|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|21|11|17
22|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|22|12|19
23|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|23|14|22
24|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|24|16|23
25|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|25|15|24
26|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|26|11|20
27|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|27|12|19
28|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|28|14|22
29|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|29|11|20
30|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|30|11|17
31|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|31|16|23
32|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|32|11|20
33|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|33|11|17
34|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|34|12|19
35|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|35|11|17
36|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|36|14|22
37|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|37|11|17
38|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|38|15|24
39|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|39|15|23
40|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|40|11|17
41|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|41|15|24
42|ex1_226.qasm|Qiskit 0.18.3 compilation|2021-09-29|3|ibm_rochester|42|14|22
