|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
62|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|62|16|27
63|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|163|9|13
64|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|64|10|17
65|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|65|13|19
66|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|66|10|14
67|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|67|11|16
68|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|68|13|21
69|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|169|8|10
70|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|70|17|25
71|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|71|13|22
72|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|72|10|14
73|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|73|10|14
74|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|474|12|19
75|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|75|14|20
76|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|76|17|23
77|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|77|8|13
78|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|78|17|26
79|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|179|12|16
80|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|380|11|17
81|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|81|11|17
82|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|82|13|19
83|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|83|8|13
84|ex1_226.qasm|Qiskit 0.22.4 compilation|2023-01-17|3|ibm_rochester|84|17|26
