|Qasm file|Method|Date|Opt level|Platform|Seed|Circuit depth|Gate count
57|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|57|9|17
58|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|58|16|24
59|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|59|10|14
60|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|60|10|19
61|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|61|14|22
62|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|62|11|15
63|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|163|11|19
64|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|64|12|22
65|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|165|14|20
66|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|66|8|15
67|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|67|14|20
68|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|68|11|17
69|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|69|11|19
70|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|70|12|16
71|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|71|8|16
72|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|72|6|9
73|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|73|9|21
74|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|74|11|19
75|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|75|8|16
76|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|76|13|21
77|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|77|11|19
78|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|78|10|14
79|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|179|11|17
80|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|80|9|13
81|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|181|8|14
82|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|82|10|20
83|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|283|10|17
84|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|84|7|9
85|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|85|14|20
86|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|86|8|13
87|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|87|12|18
88|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|88|12|21
89|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|289|10|18
90|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|90|11|17
91|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|291|11|21
92|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|92|10|14
93|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|93|14|20
94|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|94|10|17
95|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|95|6|9
96|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|96|13|21
97|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|97|5|9
98|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|98|7|10
99|ex1_226.qasm|Qiskit 0.21.2 compilation|2022-08-23|3|rigetti_16q_aspen|99|9|13
